Ensembl	Name	Biotype	GeneLength	SumExonLength
ENSMUSG00000113632	Gm47446	unprocessed_pseudogene	2890	550
ENSMUSG00000113633	Gm29689	processed_pseudogene	589	589
ENSMUSG00000113634	Gm36756	antisense	28200	2379
ENSMUSG00000113635	Gm48816	processed_pseudogene	366	366
ENSMUSG00000040249	Lrp1	protein_coding	82988	17717
ENSMUSG00000015290	Ubl4a	protein_coding	7501	3142
ENSMUSG00000040247	Tbc1d10c	protein_coding	7874	3623
ENSMUSG00000039252	Lgi2	protein_coding	32946	6528
ENSMUSG00000040242	Fgfr1op2	protein_coding	21996	4619
ENSMUSG00000039253	Fn3krp	protein_coding	9888	2520
ENSMUSG00000039254	Pomt1	protein_coding	18416	6442
ENSMUSG00000113636	Gm8616	processed_pseudogene	1037	1037
ENSMUSG00000113637	Gm7049	processed_pseudogene	1712	1712
ENSMUSG00000039257	Vstm2b	protein_coding	32267	2747
ENSMUSG00000113638	Gm9289	unprocessed_pseudogene	5539	606
ENSMUSG00000113639	Gm20288	processed_pseudogene	180	180
ENSMUSG00000015289	Lage3	protein_coding	2343	2021
ENSMUSG00000054855	Rnd1	protein_coding	14041	2967
ENSMUSG00000113640	Adat3	protein_coding	4775	1648
ENSMUSG00000113641	Gm48164	transcribed_unprocessed_pseudogene	649	649
ENSMUSG00000113642	Gm49329	transcribed_unprocessed_pseudogene	164877	1498
ENSMUSG00000113643	Gm40598	processed_pseudogene	547	547
ENSMUSG00000113644	4930448C13Rik	lincRNA	55211	1723
ENSMUSG00000113645	Gm47076	lincRNA	2765	1529
ENSMUSG00000113646	Gm46313	unprocessed_pseudogene	2882	547
ENSMUSG00000040234	Tm7sf3	protein_coding	40473	3438
ENSMUSG00000040236	Trappc5	protein_coding	4957	4957
ENSMUSG00000040231	Syngr4	protein_coding	11493	1001
ENSMUSG00000015291	Gdi1	protein_coding	6865	4296
ENSMUSG00000039244	E130309D02Rik	protein_coding	14166	4639
ENSMUSG00000039242	B3galnt2	protein_coding	44635	6335
ENSMUSG00000078812	Eif5a	protein_coding	5245	2377
ENSMUSG00000113647	Gm47210	bidirectional_promoter_lncRNA	1245	1245
ENSMUSG00000078813	Leng1	protein_coding	5743	2222
ENSMUSG00000113648	Gm48806	processed_pseudogene	324	324
ENSMUSG00000039246	Lyplal1	protein_coding	29580	1578
ENSMUSG00000078810	Gp6	protein_coding	33780	5900
ENSMUSG00000113649	Gm47665	TEC	2135	2135
ENSMUSG00000078816	Prkcg	protein_coding	41921	3612
ENSMUSG00000054863	Tafa5	protein_coding	215066	2908
ENSMUSG00000078817	Nlrp12	protein_coding	30957	7545
ENSMUSG00000078815	Cacng6	protein_coding	11473	1977
ENSMUSG00000029713	Gnb2	protein_coding	5384	3402
ENSMUSG00000029714	Gigyf1	protein_coding	9388	5505
ENSMUSG00000029715	Pop7	protein_coding	1081	1081
ENSMUSG00000029716	Tfr2	protein_coding	17642	4336
ENSMUSG00000029710	Ephb4	protein_coding	28561	4640
ENSMUSG00000029711	Epo	protein_coding	50223	855
ENSMUSG00000029712	Actl6b	protein_coding	16066	4267
ENSMUSG00000030708	Dnajb13	protein_coding	13245	2732
ENSMUSG00000030706	Mrpl48	protein_coding	62551	8152
ENSMUSG00000029718	Pcolce	protein_coding	8682	3823
ENSMUSG00000030707	Coro1a	protein_coding	8015	2783
ENSMUSG00000030704	Rab6a	protein_coding	33859	3728
ENSMUSG00000030703	Gdpd3	protein_coding	9316	2186
ENSMUSG00000030701	Plekhb1	protein_coding	19523	3713
ENSMUSG00000029703	Lrwd1	protein_coding	13303	6943
ENSMUSG00000029705	Cux1	protein_coding	319356	20024
ENSMUSG00000029700	Slc13a1	protein_coding	79810	7728
ENSMUSG00000029701	Rbm28	protein_coding	41431	5663
ENSMUSG00000029706	Pax4	protein_coding	7020	1445
ENSMUSG00000029707	Fscn3	protein_coding	10834	2083
ENSMUSG00000029708	Gcc1	protein_coding	12300	5287
ENSMUSG00000005732	Ranbp1	protein_coding	8949	1666
ENSMUSG00000054708	Ankrd24	protein_coding	19071	8142
ENSMUSG00000054702	Ap1s3	protein_coding	65097	2878
ENSMUSG00000029752	Asns	protein_coding	18086	2735
ENSMUSG00000029757	Dync1i1	protein_coding	302401	3572
ENSMUSG00000029759	Pon3	protein_coding	35435	3385
ENSMUSG00000029754	Dlx6	protein_coding	5235	2375
ENSMUSG00000029755	Dlx5	protein_coding	4281	2263
ENSMUSG00000030748	Il4ra	protein_coding	27355	6002
ENSMUSG00000030747	Dgat2	protein_coding	29062	3083
ENSMUSG00000030744	Rps3	protein_coding	5843	4483
ENSMUSG00000030745	Il21r	protein_coding	30142	3324
ENSMUSG00000030742	Lat	protein_coding	5747	2767
ENSMUSG00000030741	Spns1	protein_coding	7391	3707
ENSMUSG00000030739	Myh14	protein_coding	65041	7273
ENSMUSG00000030737	Slco2b1	protein_coding	53537	5958
ENSMUSG00000030738	Eif3c	protein_coding	19957	3511
ENSMUSG00000030735	Gm9755	processed_pseudogene	1356	1356
ENSMUSG00000030733	Sh2b1	protein_coding	8431	3932
ENSMUSG00000015112	Slc25a13	protein_coding	175956	3798
ENSMUSG00000030731	Syt3	protein_coding	16086	3118
ENSMUSG00000030732	Chrdl2	protein_coding	28557	3660
ENSMUSG00000030730	Atp2a1	protein_coding	17251	3477
ENSMUSG00000029730	Mcm7	protein_coding	7840	4426
ENSMUSG00000029735	Tpk1	protein_coding	321278	4603
ENSMUSG00000029736	Nobox	protein_coding	5881	2012
ENSMUSG00000005763	Cd247	protein_coding	88597	5329
ENSMUSG00000030729	Pgm2l1	protein_coding	51475	9583
ENSMUSG00000030726	Pold3	protein_coding	39455	4601
ENSMUSG00000030727	Rabep2	protein_coding	20487	5322
ENSMUSG00000030724	Cd19	protein_coding	6440	3075
ENSMUSG00000030725	Lipt2	protein_coding	2089	1663
ENSMUSG00000030722	Nfatc2ip	protein_coding	13884	3388
ENSMUSG00000030720	Cln3	protein_coding	14611	5781
ENSMUSG00000005779	Psmb4	protein_coding	2869	1951
ENSMUSG00000029725	Ppp1r35	protein_coding	1262	1085
ENSMUSG00000029726	Mepce	protein_coding	5750	3553
ENSMUSG00000029727	Cyp3a13	protein_coding	28688	2956
ENSMUSG00000029720	Gm20605	protein_coding	13725	4464
ENSMUSG00000029722	Agfg2	protein_coding	34264	3822
ENSMUSG00000005774	Rfx5	protein_coding	7487	5497
ENSMUSG00000029723	Tsc22d4	protein_coding	22721	7509
ENSMUSG00000030717	Nupr1	protein_coding	7613	2514
ENSMUSG00000029729	Zkscan1	protein_coding	22739	8541
ENSMUSG00000030718	Ppme1	protein_coding	45571	3100
ENSMUSG00000030713	Klk7	protein_coding	5066	1895
ENSMUSG00000030714	Sgf29	protein_coding	23617	1802
ENSMUSG00000030711	Sult1a1	protein_coding	3568	1507
ENSMUSG00000088086	Gm25341	misc_RNA	268	268
ENSMUSG00000088088	Rmrp	ribozyme	271	271
ENSMUSG00000088083	Gm25339	misc_RNA	232	232
ENSMUSG00000088084	Gm25342	snoRNA	122	122
ENSMUSG00000088085	Gm25343	snRNA	107	107
ENSMUSG00000088075	Gm22816	rRNA	117	117
ENSMUSG00000088076	Gm22815	snRNA	62	62
ENSMUSG00000088077	Gm22814	snRNA	104	104
ENSMUSG00000088070	Gm22819	misc_RNA	303	303
ENSMUSG00000088071	Gm22818	snRNA	104	104
ENSMUSG00000088073	Gm22817	ribozyme	356	356
ENSMUSG00000088097	Gm23671	misc_RNA	103	103
ENSMUSG00000088098	Gm23674	snoRNA	131	131
ENSMUSG00000088099	Gm23673	misc_RNA	298	298
ENSMUSG00000088090	Gm23668	rRNA	111	111
ENSMUSG00000088091	Gm23667	rRNA	120	120
ENSMUSG00000088093	Gm22811	ribozyme	154	154
ENSMUSG00000088094	Gm23670	snoRNA	119	119
ENSMUSG00000088095	Gm23669	snoRNA	128	128
ENSMUSG00000088096	Gm23672	snRNA	107	107
ENSMUSG00000088043	Gm23328	snoRNA	132	132
ENSMUSG00000088044	Gm23326	snRNA	105	105
ENSMUSG00000088045	Gm23327	snoRNA	78	78
ENSMUSG00000088046	Gm23324	snoRNA	131	131
ENSMUSG00000088047	Gm23325	snoRNA	129	129
ENSMUSG00000088048	Gm23331	snRNA	108	108
ENSMUSG00000005705	Agrp	protein_coding	70696	1013
ENSMUSG00000088049	Gm23332	misc_RNA	275	275
ENSMUSG00000088040	Gm23329	snoRNA	108	108
ENSMUSG00000088041	Gm25261	snoRNA	134	134
ENSMUSG00000088039	Gm24994	snoRNA	121	121
ENSMUSG00000088031	Gm24990	misc_RNA	323	323
ENSMUSG00000064084	Olfr1202	protein_coding	6216	3802
ENSMUSG00000088036	Gm24993	miRNA	91	91
ENSMUSG00000005718	Tfap4	protein_coding	15194	2541
ENSMUSG00000088037	Gm24992	snoRNA	130	130
ENSMUSG00000005716	Pvalb	protein_coding	15287	1041
ENSMUSG00000064080	Fbln2	protein_coding	60086	6370
ENSMUSG00000088030	Gm24991	rRNA	108	108
ENSMUSG00000064081	Gm8973	processed_pseudogene	313	313
ENSMUSG00000088064	Gm24478	snRNA	158	158
ENSMUSG00000088066	Gm23253	snRNA	104	104
ENSMUSG00000088067	Gm24480	snRNA	103	103
ENSMUSG00000088068	Gm47290	snRNA	101	101
ENSMUSG00000088069	Gm23250	misc_RNA	267	267
ENSMUSG00000064090	Vrk2	protein_coding	122678	6591
ENSMUSG00000088060	Gm24475	snoRNA	143	143
ENSMUSG00000088062	Gm24476	rRNA	131	131
ENSMUSG00000088063	Gm24477	snRNA	103	103
ENSMUSG00000088054	Mir1968	miRNA	68	68
ENSMUSG00000088055	Gm26148	snoRNA	68	68
ENSMUSG00000088056	Gm24262	snoRNA	144	144
ENSMUSG00000088057	Gm26149	snRNA	108	108
ENSMUSG00000088058	Gm26153	snoRNA	127	127
ENSMUSG00000088059	Mir1949	snoRNA	141	141
ENSMUSG00000088050	Gm26151	snRNA	60	60
ENSMUSG00000088051	Gm26150	snRNA	151	151
ENSMUSG00000088052	Gm26152	rRNA	101	101
ENSMUSG00000113530	Gm8672	processed_pseudogene	2461	332
ENSMUSG00000113531	Gm2915	processed_pseudogene	787	787
ENSMUSG00000113532	Gm47393	processed_pseudogene	127	127
ENSMUSG00000113533	Gm46992	processed_pseudogene	3219	1389
ENSMUSG00000113534	Gm19163	processed_pseudogene	780	780
ENSMUSG00000113535	AU015791	lincRNA	1767	1457
ENSMUSG00000113536	Gm49327	transcribed_unprocessed_pseudogene	6465	2101
ENSMUSG00000088128	Gm25720	snRNA	105	105
ENSMUSG00000064158	Izumo1	protein_coding	7013	2992
ENSMUSG00000040189	Ccdc114	protein_coding	24892	6086
ENSMUSG00000039196	Orm1	protein_coding	3604	775
ENSMUSG00000039197	Adk	protein_coding	395996	8526
ENSMUSG00000088121	Gm25721	snRNA	171	171
ENSMUSG00000040187	Arntl2	protein_coding	37475	5691
ENSMUSG00000039194	Rlbp1	protein_coding	12179	2954
ENSMUSG00000039195	1110008P14Rik	protein_coding	4842	2694
ENSMUSG00000088122	Gm26069	misc_RNA	277	277
ENSMUSG00000040188	Scamp2	protein_coding	27853	3238
ENSMUSG00000040181	Fmo1	protein_coding	37050	6304
ENSMUSG00000064156	Prol1	protein_coding	11503	1163
ENSMUSG00000088123	Gm25722	misc_RNA	279	279
ENSMUSG00000088124	Gm22867	snRNA	109	109
ENSMUSG00000040183	Ankrd6	protein_coding	146807	5477
ENSMUSG00000088125	Gm26070	snoRNA	137	137
ENSMUSG00000039198	Ptchd3	protein_coding	13177	3456
ENSMUSG00000039199	Zdhhc1	protein_coding	24480	4219
ENSMUSG00000088126	Gm22870	snoRNA	112	112
ENSMUSG00000113537	Gm48807	lincRNA	10484	1064
ENSMUSG00000113538	Gm48665	lincRNA	2115	1423
ENSMUSG00000113539	Gm47684	lincRNA	4760	573
ENSMUSG00000078793	Gm5155	protein_coding	47244	3610
ENSMUSG00000113540	Gm47206	TEC	2267	2267
ENSMUSG00000078794	Dact3	protein_coding	12146	2989
ENSMUSG00000113541	Gm48409	processed_pseudogene	94	94
ENSMUSG00000113542	Gm19154	processed_pseudogene	940	940
ENSMUSG00000113543	Gm36264	lincRNA	75020	1367
ENSMUSG00000113544	4833405L11Rik	lincRNA	2364	2258
ENSMUSG00000078798	Sult2a1	protein_coding	41164	1020
ENSMUSG00000113545	Gm48238	processed_pseudogene	270	270
ENSMUSG00000078795	Ceacam15	protein_coding	4375	1391
ENSMUSG00000113546	Gm18441	processed_pseudogene	617	617
ENSMUSG00000078796	Zfp541	protein_coding	34521	4879
ENSMUSG00000113547	Gm46389	processed_pseudogene	392	392
ENSMUSG00000088116	Gm24063	miRNA	105	105
ENSMUSG00000088118	Gm24059	misc_RNA	312	312
ENSMUSG00000088119	Gm24060	snRNA	95	95
ENSMUSG00000039193	Nlrc4	protein_coding	33705	4807
ENSMUSG00000039191	Rbpj	protein_coding	191211	12750
ENSMUSG00000040174	Alkbh3	protein_coding	30258	3159
ENSMUSG00000039183	Nubp2	protein_coding	3739	1959
ENSMUSG00000088111	Gm24064	snoRNA	106	106
ENSMUSG00000040177	2310057M21Rik	protein_coding	24540	13618
ENSMUSG00000040170	Fmo2	protein_coding	24410	5609
ENSMUSG00000088112	Gm24065	misc_RNA	264	264
ENSMUSG00000088113	Mir1960	miRNA	78	78
ENSMUSG00000088114	Gm24061	snoRNA	120	120
ENSMUSG00000039187	Fanci	protein_coding	58336	5774
ENSMUSG00000064165	Krt39	protein_coding	7225	1633
ENSMUSG00000088115	Gm24062	misc_RNA	266	266
ENSMUSG00000113548	Gm34047	lincRNA	92139	606
ENSMUSG00000113549	Gm7739	processed_pseudogene	1560	1560
ENSMUSG00000078799	Sult2a5	protein_coding	46841	1046
ENSMUSG00000113551	Gm7768	processed_pseudogene	597	597
ENSMUSG00000113552	Gm48046	processed_pseudogene	123	123
ENSMUSG00000113553	Gm40932	lincRNA	17774	634
ENSMUSG00000113554	Gm36758	processed_pseudogene	310	310
ENSMUSG00000113555	Gm10095	processed_pseudogene	690	483
ENSMUSG00000113556	Gm48317	unprocessed_pseudogene	98	98
ENSMUSG00000113557	Gm47657	TEC	1804	1804
ENSMUSG00000113558	Tmdd1	protein_coding	1056	1056
ENSMUSG00000088149	Gm24716	snRNA	104	104
ENSMUSG00000040167	Ikzf5	protein_coding	21870	5721
ENSMUSG00000039182	AW209491	protein_coding	8943	3031
ENSMUSG00000113550	Gm29687	lincRNA	118544	879
ENSMUSG00000039174	1700003H04Rik	protein_coding	24750	1591
ENSMUSG00000040163	1700034J05Rik	protein_coding	4094	3007
ENSMUSG00000088141	Mir1962	miRNA	121	121
ENSMUSG00000040164	Kcns1	protein_coding	7495	2712
ENSMUSG00000040165	Cd209c	protein_coding	14525	1997
ENSMUSG00000088143	Gm24720	snRNA	166	166
ENSMUSG00000088144	Gm24559	snoRNA	121	121
ENSMUSG00000088145	Gm24719	snoRNA	110	110
ENSMUSG00000039178	Tbc1d19	protein_coding	94360	3117
ENSMUSG00000088146	Gm24718	scaRNA	136	136
ENSMUSG00000064179	Tnnt1	protein_coding	11813	2204
ENSMUSG00000039179	Tekt5	protein_coding	37543	1807
ENSMUSG00000039176	Polg	protein_coding	20132	10742
ENSMUSG00000088147	Gm24717	snoRNA	124	124
ENSMUSG00000064177	Ghrl	protein_coding	3762	1079
ENSMUSG00000088148	Mir1983	miRNA	132	132
ENSMUSG00000113559	Gm40987	lincRNA	6449	1656
ENSMUSG00000113562	Gm47619	processed_pseudogene	483	483
ENSMUSG00000113563	Gm2492	processed_pseudogene	1394	1394
ENSMUSG00000113564	Gm48560	processed_pseudogene	162	162
ENSMUSG00000113565	Cbx3-ps2	processed_pseudogene	544	544
ENSMUSG00000113566	Gm40977	lincRNA	14300	1175
ENSMUSG00000113567	Gm32300	unprocessed_pseudogene	2610	515
ENSMUSG00000113568	Gm46369	processed_pseudogene	401	401
ENSMUSG00000113569	Gm48035	processed_pseudogene	1449	1449
ENSMUSG00000088138	Gm22894	snRNA	103	103
ENSMUSG00000088139	Gm27343	snRNA	63	63
ENSMUSG00000040158	Tax1bp3	protein_coding	6080	2989
ENSMUSG00000113560	Gm48519	processed_pseudogene	497	497
ENSMUSG00000113561	Gm19176	processed_pseudogene	1831	1831
ENSMUSG00000040152	Thbs1	protein_coding	15258	6073
ENSMUSG00000039163	Cmc1	protein_coding	85656	1169
ENSMUSG00000039164	Naif1	protein_coding	6497	4650
ENSMUSG00000040154	Wfdc5	protein_coding	6416	2322
ENSMUSG00000088132	Gm22586	rRNA	122	122
ENSMUSG00000088133	Gm22895	misc_RNA	308	308
ENSMUSG00000088134	Gm22310	snoRNA	116	116
ENSMUSG00000039167	Adgrl4	protein_coding	107200	5704
ENSMUSG00000088135	Gm22588	snoRNA	140	140
ENSMUSG00000039168	Dap	protein_coding	50028	1925
ENSMUSG00000088136	Gm22587	misc_RNA	298	298
ENSMUSG00000040151	Hs2st1	protein_coding	140476	8209
ENSMUSG00000039166	Akap7	protein_coding	138781	4375
ENSMUSG00000064181	Rab3ip	protein_coding	44986	3175
ENSMUSG00000054793	Cadm4	protein_coding	22517	2161
ENSMUSG00000113573	AU017674	lincRNA	56173	720
ENSMUSG00000113574	Gm48037	processed_pseudogene	124	124
ENSMUSG00000113575	A930023M06Rik	sense_intronic	1725	1093
ENSMUSG00000113576	Gm47658	antisense	3296	394
ENSMUSG00000113577	Gm19238	processed_pseudogene	1260	1260
ENSMUSG00000078765	U2af1l4	protein_coding	2065	1656
ENSMUSG00000113578	Gm48642	processed_pseudogene	442	442
ENSMUSG00000078762	Haus5	protein_coding	11284	3455
ENSMUSG00000113579	Gm47384	processed_pseudogene	120	120
ENSMUSG00000054792	Klhl18	protein_coding	50769	7021
ENSMUSG00000078763	Slfn1	protein_coding	5822	1864
ENSMUSG00000064115	Cadm2	protein_coding	965488	9809
ENSMUSG00000113570	Gm5953	TEC	2616	2616
ENSMUSG00000113571	Gm48137	TEC	2239	2239
ENSMUSG00000113572	Gm7959	processed_pseudogene	1614	1078
ENSMUSG00000064110	Olfr963	protein_coding	3579	2203
ENSMUSG00000078768	Zfp566	protein_coding	13191	1728
ENSMUSG00000113584	Gm46355	lincRNA	2678	1671
ENSMUSG00000113585	Gm19605	processed_transcript	11698	2316
ENSMUSG00000113586	Gm48606	lincRNA	78387	906
ENSMUSG00000113587	Gm36287	lincRNA	58463	796
ENSMUSG00000078753	Scgb1b24	protein_coding	1184	279
ENSMUSG00000113588	Gm48328	TEC	1881	1881
ENSMUSG00000078754	Scgb2b3	protein_coding	3035	339
ENSMUSG00000113589	Gm48374	TEC	1765	1765
ENSMUSG00000078752	Scgb1b30	protein_coding	5407	491
ENSMUSG00000064127	Med14	protein_coding	86705	8763
ENSMUSG00000064128	Cenpj	protein_coding	48665	4874
ENSMUSG00000064125	Prr36	protein_coding	7917	4891
ENSMUSG00000113580	Gm48237	lincRNA	2102	2102
ENSMUSG00000113581	Dio3os	bidirectional_promoter_lncRNA	2788	1683
ENSMUSG00000064129	Gm14781	protein_coding	3478	1360
ENSMUSG00000113582	Gm33929	lincRNA	898	367
ENSMUSG00000113583	Gm10264	unprocessed_pseudogene	429	429
ENSMUSG00000064120	Mocs1	protein_coding	27074	3110
ENSMUSG00000064121	Olfr96	protein_coding	6528	2161
ENSMUSG00000078757	Scgb1b29	protein_coding	1182	282
ENSMUSG00000078759	Scgb1b7	protein_coding	1314	419
ENSMUSG00000113595	Gm35514	lincRNA	736	352
ENSMUSG00000078783	Gm9733	protein_coding	35752	618
ENSMUSG00000113596	Gm48452	processed_pseudogene	256	256
ENSMUSG00000078780	Gm5150	protein_coding	59568	1213
ENSMUSG00000113597	Gm48631	TEC	959	959
ENSMUSG00000113598	Gm48287	lincRNA	1446	645
ENSMUSG00000078786	BC024978	protein_coding	14406	7556
ENSMUSG00000113599	9530014B07Rik	lincRNA	3300	744
ENSMUSG00000078787	Cyp2t4	protein_coding	4955	1650
ENSMUSG00000078784	Rbis	protein_coding	5002	1753
ENSMUSG00000088105	Gm22379	snoRNA	131	131
ENSMUSG00000064138	Fam172a	protein_coding	464203	8134
ENSMUSG00000088106	Gm22378	snRNA	111	111
ENSMUSG00000064137	Rhox8	protein_coding	4167	1204
ENSMUSG00000088108	Snora47	snoRNA	138	138
ENSMUSG00000113590	Gm48378	processed_pseudogene	265	265
ENSMUSG00000113591	4930447K03Rik	processed_transcript	29118	1033
ENSMUSG00000113592	Gm7093	unprocessed_pseudogene	6171	581
ENSMUSG00000113593	Zp4-ps	transcribed_unprocessed_pseudogene	6801	1630
ENSMUSG00000113594	Gm4052	processed_pseudogene	451	451
ENSMUSG00000088102	Gm24113	misc_RNA	276	276
ENSMUSG00000088103	Gm23993	snoRNA	144	144
ENSMUSG00000088104	Gm22380	snoRNA	95	95
ENSMUSG00000078789	Dph1	protein_coding	13599	2690
ENSMUSG00000078771	Evi2a	protein_coding	4050	2297
ENSMUSG00000078772	Gm12353	protein_coding	45680	554
ENSMUSG00000078776	9530053A07Rik	protein_coding	35346	11843
ENSMUSG00000078773	Rad54b	protein_coding	56884	5782
ENSMUSG00000064147	Rab44	protein_coding	34836	5065
ENSMUSG00000064141	Zfp69	protein_coding	21563	2782
ENSMUSG00000040197	Cd209e	protein_coding	6345	1802
ENSMUSG00000064140	Trim38	protein_coding	21616	1999
ENSMUSG00000064145	Arih2	protein_coding	46445	7672
ENSMUSG00000040195	Nemp1	protein_coding	34149	7822
ENSMUSG00000078779	Zfp59	protein_coding	17832	3437
ENSMUSG00000030782	Tgfb1i1	protein_coding	8888	5585
ENSMUSG00000030780	BC017158	protein_coding	26792	5526
ENSMUSG00000054752	Fsd1l	protein_coding	75539	9739
ENSMUSG00000030781	Slc5a2	protein_coding	6774	2897
ENSMUSG00000078721	Fam205a1	protein_coding	5818	4146
ENSMUSG00000029790	Cep41	protein_coding	40293	4979
ENSMUSG00000040105	Plpp6	protein_coding	2859	2859
ENSMUSG00000029797	Sspo	protein_coding	53022	15863
ENSMUSG00000029798	Herc6	protein_coding	83633	9292
ENSMUSG00000040102	Klhl42	protein_coding	21400	6449
ENSMUSG00000015143	Actn1	protein_coding	92825	5533
ENSMUSG00000039110	Mycbpap	protein_coding	20396	4096
ENSMUSG00000015149	Sirt2	protein_coding	21927	5035
ENSMUSG00000039116	Adgrg6	protein_coding	143077	12228
ENSMUSG00000054757	Akr1c20	protein_coding	36497	1861
ENSMUSG00000039117	Taf4	protein_coding	64495	4621
ENSMUSG00000078722	Gm12394	protein_coding	74844	3348
ENSMUSG00000030788	Rnf141	protein_coding	44026	10275
ENSMUSG00000054759	Krtap5-2	protein_coding	1471	1471
ENSMUSG00000039114	Nrn1	protein_coding	9771	2249
ENSMUSG00000030789	Itgax	protein_coding	21111	4803
ENSMUSG00000039115	Itga9	protein_coding	294314	7691
ENSMUSG00000054753	AU018091	protein_coding	14546	3653
ENSMUSG00000030786	Itgam	protein_coding	55852	5024
ENSMUSG00000030787	Lyve1	protein_coding	12633	2919
ENSMUSG00000030785	Cox6a2	protein_coding	953	680
ENSMUSG00000029782	Tmem209	protein_coding	30731	9856
ENSMUSG00000030772	Dkk3	protein_coding	43041	3359
ENSMUSG00000029784	Ssmem1	protein_coding	10406	1807
ENSMUSG00000030770	Parva	protein_coding	164188	10157
ENSMUSG00000054763	Defb42	protein_coding	11159	2425
ENSMUSG00000029780	Nt5c3	protein_coding	41533	4250
ENSMUSG00000029781	Fkbp9	protein_coding	47300	3314
ENSMUSG00000029787	Avl9	protein_coding	47014	8590
ENSMUSG00000029788	Cpa5	protein_coding	20736	2506
ENSMUSG00000078719	Msmp	protein_coding	1279	743
ENSMUSG00000039100	Marchf6	protein_coding	75163	9174
ENSMUSG00000078713	Tomm5	protein_coding	2907	868
ENSMUSG00000039105	Atp6v1g1	protein_coding	5979	1135
ENSMUSG00000030779	Rbbp6	protein_coding	36872	12915
ENSMUSG00000039106	Htr5a	protein_coding	12940	5376
ENSMUSG00000039103	Nexn	protein_coding	29369	3826
ENSMUSG00000054764	Mtnr1a	protein_coding	19370	2051
ENSMUSG00000039109	F13a1	protein_coding	183067	6739
ENSMUSG00000030775	Trat1	protein_coding	41248	4665
ENSMUSG00000054766	Set	protein_coding	15200	4070
ENSMUSG00000039108	Lsm14b	protein_coding	10479	2892
ENSMUSG00000078716	Tmem8b	protein_coding	23698	5603
ENSMUSG00000030774	Pak1	protein_coding	123841	3943
ENSMUSG00000029771	Irf5	protein_coding	15247	2905
ENSMUSG00000030760	Acer3	protein_coding	114820	15324
ENSMUSG00000029772	Ahcyl2	protein_coding	144300	18255
ENSMUSG00000030761	Myo7a	protein_coding	68465	8874
ENSMUSG00000078742	Gm10985	protein_coding	193	81
ENSMUSG00000054770	Kctd18	protein_coding	63856	12973
ENSMUSG00000029775	Klhdc10	protein_coding	53312	8443
ENSMUSG00000029776	Hibadh	protein_coding	94162	10179
ENSMUSG00000029777	Gars	protein_coding	41494	3119
ENSMUSG00000029778	Adcyap1r1	protein_coding	49474	6601
ENSMUSG00000015120	Ube2i	protein_coding	12707	5474
ENSMUSG00000030768	Disp1	protein_coding	135257	5224
ENSMUSG00000054779	Fgf2os	antisense	14409	1441
ENSMUSG00000078746	Fam205a4	protein_coding	5799	4130
ENSMUSG00000015127	Unkl	protein_coding	46047	5673
ENSMUSG00000078747	Gm20878	protein_coding	1553	1553
ENSMUSG00000030769	Slc5a11	protein_coding	58474	2758
ENSMUSG00000030766	Arhgap17	protein_coding	90698	9759
ENSMUSG00000030762	Aqp8	protein_coding	5714	1581
ENSMUSG00000030763	Lcmt1	protein_coding	60575	3244
ENSMUSG00000015126	Tsr3	protein_coding	2629	1192
ENSMUSG00000029761	Cald1	protein_coding	176974	12041
ENSMUSG00000030750	Nsmce1	protein_coding	23957	1329
ENSMUSG00000029762	Akr1b8	protein_coding	14345	1499
ENSMUSG00000029763	Exoc4	protein_coding	724895	12640
ENSMUSG00000064105	Cnnm2	protein_coding	118597	5167
ENSMUSG00000029769	Ccdc136	protein_coding	30686	4334
ENSMUSG00000064109	Hcst	protein_coding	2143	722
ENSMUSG00000029765	Plxna4	protein_coding	443925	14103
